ts,value,unit
2025-09-20T16:23:50.634429,198.73,kPa
2025-09-20T16:24:01.917397,172.6,kPa
2025-09-20T16:24:13.230270,154.41,kPa
2025-09-20T16:24:24.531517,152.14,kPa
2025-09-20T16:24:35.853845,163.48,kPa
2025-09-20T16:24:47.140974,185.34,kPa
2025-09-20T16:24:58.420923,215.85,kPa
2025-09-20T16:25:09.678008,237.19,kPa
2025-09-20T16:25:20.951412,247.62,kPa
2025-09-20T16:25:32.245839,243.97,kPa
2025-09-20T16:25:43.547053,225.41,kPa
2025-09-20T16:25:54.805346,200.19,kPa
2025-09-20T16:26:06.109043,173.91,kPa
2025-09-20T16:26:17.338580,156.46,kPa
2025-09-20T16:26:28.588266,152.02,kPa
2025-09-20T16:26:39.933543,160.71,kPa
2025-09-20T16:26:51.216941,185.28,kPa
2025-09-20T16:27:02.532688,209.55,kPa
2025-09-20T16:27:13.825734,236.51,kPa
2025-09-20T16:27:25.142715,247.64,kPa
2025-09-20T16:27:36.427568,245.24,kPa
2025-09-20T16:27:47.748923,230.9,kPa
2025-09-20T16:27:59.003314,202.71,kPa
2025-09-20T16:28:10.336186,176.55,kPa
2025-09-20T16:28:21.624359,158.33,kPa
2025-09-20T16:28:32.934596,150.17,kPa
2025-09-20T16:28:44.228573,159.54,kPa
2025-09-20T16:28:55.586354,179.99,kPa
2025-09-20T16:29:06.861083,208.16,kPa
2025-09-20T16:29:18.091258,232.61,kPa
2025-09-20T16:29:29.347322,248.49,kPa
2025-09-20T16:29:40.621785,249.46,kPa
2025-09-20T16:29:51.990297,232.74,kPa
2025-09-20T16:30:03.333629,207.75,kPa
2025-09-20T16:30:14.609966,182.07,kPa
2025-09-20T16:30:25.975764,158.83,kPa
2025-09-20T16:30:37.322873,148.44,kPa
2025-09-20T16:30:48.606512,157.95,kPa
2025-09-20T16:30:59.882965,178.19,kPa
2025-09-20T16:31:11.146405,206.09,kPa
2025-09-20T16:31:22.460670,229.22,kPa
2025-09-20T16:31:33.784224,246.66,kPa
2025-09-20T16:31:45.049390,247.02,kPa
2025-09-20T16:31:56.402706,236.27,kPa
2025-09-20T16:32:07.724013,208.92,kPa
2025-09-20T16:32:19.060682,181.96,kPa
2025-09-20T16:32:30.354161,161.19,kPa
2025-09-20T16:32:41.625800,149.45,kPa
2025-09-20T16:32:52.980845,154.5,kPa
2025-09-20T16:33:04.252715,175.85,kPa
2025-09-20T16:33:15.562386,201.8,kPa
2025-09-20T16:33:26.839596,229.82,kPa
2025-09-20T16:33:38.137230,247.24,kPa
2025-09-20T16:33:49.476179,248.75,kPa
2025-09-20T16:34:00.799367,238.81,kPa
2025-09-20T16:34:12.045014,214.06,kPa
2025-09-20T16:34:23.267954,184.6,kPa
2025-09-20T16:34:34.542732,161.38,kPa
2025-09-20T16:34:45.847879,152.68,kPa
2025-09-20T16:34:57.132917,152.3,kPa
2025-09-20T16:35:08.386197,173.2,kPa
2025-09-20T16:35:19.659735,196.37,kPa
2025-09-20T16:35:30.888284,222.82,kPa
2025-09-20T16:35:42.215362,245.39,kPa
2025-09-20T16:35:53.532609,251.25,kPa
2025-09-20T16:36:04.823938,238.42,kPa
2025-09-20T16:36:16.159738,216.94,kPa
2025-09-20T16:36:27.425546,189.92,kPa
2025-09-20T16:36:38.689746,163.9,kPa
2025-09-20T16:36:49.953919,150.51,kPa
2025-09-20T16:37:01.207743,152.71,kPa
2025-09-20T16:37:12.551037,168.16,kPa
2025-09-20T16:37:23.832298,192.65,kPa
2025-09-20T16:37:35.077770,219.79,kPa
2025-09-20T16:37:46.338497,241.14,kPa
2025-09-20T16:37:57.676274,249.49,kPa
2025-09-20T16:38:09.009024,243.97,kPa
2025-09-20T16:38:20.316824,220.29,kPa
2025-09-20T16:38:31.610722,195.53,kPa
2025-09-20T16:38:43.004618,168.27,kPa
2025-09-20T16:38:54.349968,150.34,kPa
2025-09-20T16:39:05.629463,151.84,kPa
2025-09-20T16:39:16.923308,166.55,kPa
2025-09-20T16:39:28.228213,189.66,kPa
2025-09-20T16:39:39.529986,220.51,kPa
2025-09-20T16:39:50.878958,240.08,kPa
2025-09-20T16:40:02.195608,250.49,kPa
2025-09-20T16:40:13.487353,242.08,kPa
2025-09-20T16:40:24.822981,222.3,kPa
2025-09-20T16:40:36.184923,197.08,kPa
2025-09-20T16:40:47.443050,170.1,kPa
2025-09-20T16:40:58.722431,152.27,kPa
2025-09-20T16:41:10.043895,150.06,kPa
2025-09-20T16:41:21.345268,165.13,kPa
2025-09-20T16:41:32.673243,189.74,kPa
2025-09-20T16:41:43.983517,216.07,kPa
2025-09-20T16:41:55.337930,237.01,kPa
2025-09-20T16:42:06.629054,248.52,kPa
2025-09-20T16:42:17.978600,244.39,kPa
2025-09-20T16:42:29.349451,226.43,kPa
2025-09-20T16:42:42.401353,193.9,kPa
2025-09-20T16:42:55.475300,166.26,kPa
2025-09-20T16:43:08.624156,150.5,kPa
2025-09-20T16:43:19.886563,156.01,kPa
2025-09-20T16:43:31.143486,171.26,kPa
2025-09-20T16:43:42.358788,196.7,kPa
2025-09-20T16:43:53.595190,225.85,kPa
2025-09-20T16:44:04.863660,245.41,kPa
2025-09-20T16:44:16.147042,247.91,kPa
2025-09-20T16:44:27.484429,239.56,kPa
2025-09-20T16:44:38.768475,218.27,kPa
2025-09-20T16:44:50.074372,188.38,kPa
2025-09-20T16:45:01.378416,166.33,kPa
2025-09-20T16:45:12.730434,151.08,kPa
2025-09-20T16:45:24.028030,152.7,kPa
2025-09-20T16:45:35.352284,170.08,kPa
2025-09-20T16:45:46.712052,192.7,kPa
2025-09-20T16:45:58.009062,223.09,kPa
2025-09-20T16:46:09.327649,242.65,kPa
2025-09-20T16:46:20.620302,250.57,kPa
2025-09-20T16:46:31.931749,240.01,kPa
2025-09-20T16:46:43.267523,221.14,kPa
2025-09-20T16:46:54.607709,193.12,kPa
2025-09-20T16:47:05.947093,168.37,kPa
2025-09-20T16:47:17.277293,153.43,kPa
2025-09-20T16:47:28.589640,151.33,kPa
2025-09-20T16:47:39.897665,164.86,kPa
2025-09-20T16:47:51.197548,190.57,kPa
2025-09-20T16:48:02.549650,221.13,kPa
2025-09-20T16:48:13.919778,239.8,kPa
2025-09-20T16:48:25.193728,248.23,kPa
2025-09-20T16:48:36.529337,244.24,kPa
2025-09-20T16:48:47.872215,222.52,kPa
2025-09-20T16:48:59.218212,193.7,kPa
2025-09-20T16:49:10.570502,168.99,kPa
2025-09-20T16:49:21.860123,151.37,kPa
2025-09-20T16:49:33.152222,149.64,kPa
2025-09-20T16:49:44.434583,163.22,kPa
2025-09-20T16:49:55.773795,189.04,kPa
2025-09-20T16:50:07.083870,216.05,kPa
2025-09-20T16:50:18.380025,241.22,kPa
2025-09-20T16:50:29.640262,251.37,kPa
2025-09-20T16:50:40.878491,245.81,kPa
2025-09-20T16:50:52.166585,224.62,kPa
2025-09-20T16:51:03.460961,199.35,kPa
2025-09-20T16:51:15.327201,172.98,kPa
2025-09-20T16:51:26.607757,153.57,kPa
2025-09-20T16:51:37.897120,152.49,kPa
2025-09-20T16:51:49.238416,161.37,kPa
2025-09-20T16:52:00.563132,186.59,kPa
2025-09-20T16:52:11.845876,213.81,kPa
2025-09-20T16:52:23.162322,239.94,kPa
2025-09-20T16:52:34.464055,249.41,kPa
2025-09-20T16:52:45.799843,244.66,kPa
2025-09-20T16:52:57.096725,228.5,kPa
2025-09-20T16:53:08.319355,202.18,kPa
2025-09-20T16:53:19.554419,174.5,kPa
2025-09-20T16:53:30.841513,153.52,kPa
2025-09-20T16:53:42.109409,150.73,kPa
2025-09-20T16:53:53.375189,158.89,kPa
2025-09-20T16:54:06.745198,188.65,kPa
2025-09-20T16:54:18.042652,215.68,kPa
2025-09-20T16:54:29.343279,237.16,kPa
2025-09-20T16:54:40.613914,247.67,kPa
2025-09-20T16:54:51.924431,247.06,kPa
2025-09-20T16:55:03.178693,226.77,kPa
2025-09-20T16:55:14.447281,198.61,kPa
2025-09-20T16:55:25.779497,173.44,kPa
2025-09-20T16:55:37.113378,154.11,kPa
2025-09-20T16:55:48.359879,149.49,kPa
2025-09-20T16:55:59.704006,160.46,kPa
2025-09-20T16:56:11.008289,183.36,kPa
2025-09-20T16:56:22.298678,212.29,kPa
2025-09-20T16:56:33.593591,236.58,kPa
2025-09-20T16:56:44.853921,250.66,kPa
2025-09-20T16:56:56.175209,245.29,kPa
2025-09-20T16:57:07.531124,228.38,kPa
2025-09-20T16:57:18.832458,201.39,kPa
2025-09-20T16:57:30.119109,174.08,kPa
2025-09-20T16:57:41.465776,158.1,kPa
2025-09-20T16:57:52.728460,149.43,kPa
2025-09-20T16:58:03.994387,160.04,kPa
2025-09-20T16:58:15.279503,182.17,kPa
2025-09-20T16:58:26.591635,211.03,kPa
2025-09-20T16:58:37.930690,234.89,kPa
2025-09-20T16:58:49.313942,248.06,kPa
2025-09-20T16:59:00.629161,249.04,kPa
2025-09-20T16:59:12.044798,229.72,kPa
2025-09-20T16:59:23.298724,206.76,kPa
2025-09-20T16:59:34.612366,180.31,kPa
2025-09-20T16:59:45.857130,157.07,kPa
2025-09-20T16:59:57.160158,148.88,kPa
2025-09-20T17:00:08.518429,158.12,kPa
2025-09-20T17:00:19.812261,178.69,kPa
2025-09-20T17:00:31.125928,204.78,kPa
2025-09-20T17:00:42.427786,233.47,kPa
2025-09-20T17:00:53.727120,245.9,kPa
2025-09-20T17:01:05.218315,249.81,kPa
2025-09-20T17:01:16.486559,234.11,kPa
2025-09-20T17:01:27.821055,209.49,kPa
2025-09-20T17:01:39.167745,180.88,kPa
2025-09-20T17:01:50.459723,158.72,kPa
2025-09-20T17:02:01.780428,149.08,kPa
2025-09-20T17:02:13.049276,157.66,kPa
2025-09-20T17:02:24.347333,174.36,kPa
2025-09-20T17:02:35.616274,201.6,kPa
2025-09-20T17:02:46.938299,229.3,kPa
2025-09-20T17:02:58.321302,247.82,kPa
2025-09-20T17:03:09.569942,249.56,kPa
2025-09-20T17:03:20.853684,234.26,kPa
2025-09-20T17:03:32.164900,212.47,kPa
2025-09-20T17:03:43.423069,184.44,kPa
2025-09-20T17:03:54.702827,160.15,kPa
2025-09-20T17:04:05.975066,150.72,kPa
2025-09-20T17:04:17.300187,155.65,kPa
2025-09-20T17:04:28.615867,174.67,kPa
2025-09-20T17:04:39.899380,200.72,kPa
2025-09-20T17:04:51.169260,225.21,kPa
2025-09-20T17:05:02.426502,246.21,kPa
2025-09-20T17:05:13.780776,250.3,kPa
2025-09-20T17:05:25.003209,239.35,kPa
2025-09-20T17:05:36.261795,215.71,kPa
2025-09-20T17:05:47.578915,189.42,kPa
2025-09-20T17:05:58.934003,165.23,kPa
2025-09-20T17:06:10.276235,150.16,kPa
2025-09-20T17:06:21.524995,152.82,kPa
2025-09-20T17:06:32.793742,169.28,kPa
2025-09-20T17:06:44.093022,196.11,kPa
2025-09-20T17:06:55.395220,224.39,kPa
2025-09-20T17:07:06.755660,243.99,kPa
2025-09-20T17:07:18.092078,248.98,kPa
2025-09-20T17:07:29.420459,241.92,kPa
2025-09-20T17:07:40.769039,217.44,kPa
2025-09-20T17:07:52.028230,190.96,kPa
2025-09-20T17:08:03.328673,166.8,kPa
2025-09-20T17:08:14.681031,150.88,kPa
2025-09-20T17:08:26.001346,152.07,kPa
2025-09-20T18:10:39.416593,166.4,kPa
2025-09-20T18:10:56.839147,205.03,kPa
2025-09-20T18:11:08.145957,230.64,kPa
2025-09-20T18:11:19.460015,245.42,kPa
2025-09-20T18:11:30.749833,249.08,kPa
2025-09-20T18:11:41.975057,233.64,kPa
2025-09-20T18:11:53.343638,211.48,kPa
2025-09-20T18:12:04.604011,183.07,kPa
2025-09-20T18:12:15.889656,158.41,kPa
2025-09-20T18:12:40.254610,157.48,kPa
2025-09-20T18:12:51.607591,177.53,kPa
2025-09-20T18:13:02.990922,206.72,kPa
2025-09-20T18:13:14.307434,233.84,kPa
2025-09-20T18:13:25.599845,249.18,kPa
2025-09-20T18:13:36.970082,246.79,kPa
2025-09-20T18:14:37.978839,150.19,kPa
2025-09-20T18:14:49.716705,162.65,kPa
2025-09-20T18:15:00.980163,185.44,kPa
2025-09-20T18:15:12.220241,215.42,kPa
2025-09-20T18:15:23.427048,236.91,kPa
2025-09-20T18:15:34.632052,247.7,kPa
2025-09-20T18:15:45.877648,244.73,kPa
2025-09-20T18:15:57.125332,226.68,kPa
2025-09-20T18:16:08.399246,199.7,kPa
2025-09-20T18:16:19.752429,174.06,kPa
2025-09-20T18:16:31.117246,154.74,kPa
2025-09-20T18:16:42.394775,151.62,kPa
2025-09-20T18:16:53.718501,161.6,kPa
2025-09-20T18:17:05.000465,184.53,kPa
2025-09-20T18:17:16.305004,210.24,kPa
2025-09-20T18:17:27.556666,236.99,kPa
2025-09-20T18:17:38.837932,249.09,kPa
2025-09-24T14:11:58.300483,199.12,kPa
2025-09-24T14:14:00.421422,200.36,kPa
2025-09-24T14:14:11.683451,227.59,kPa
2025-09-24T14:14:23.011561,244.96,kPa
2025-09-24T14:14:34.223713,248.04,kPa
2025-09-24T14:14:45.463071,237.53,kPa
2025-09-24T14:14:56.765810,217.61,kPa
2025-09-24T14:15:08.102322,188.78,kPa
2025-09-24T14:15:19.422120,165.46,kPa
2025-09-24T14:15:30.772171,152.74,kPa
2025-09-24T14:15:42.088298,152.94,kPa
2025-09-24T14:15:53.338134,171.69,kPa
2025-09-24T14:16:04.604642,197.97,kPa
2025-09-24T14:16:15.953319,224.29,kPa
2025-09-24T14:16:27.255206,243.07,kPa
2025-09-24T14:16:38.574528,248.69,kPa
2025-09-24T14:16:49.850669,241.0,kPa
2025-09-24T14:17:01.166161,218.31,kPa
2025-09-24T14:17:12.373347,189.52,kPa
2025-09-24T14:17:23.669706,166.19,kPa
2025-09-24T14:17:34.917559,151.49,kPa
2025-09-24T14:17:46.154655,152.84,kPa
2025-09-24T14:17:57.457063,165.81,kPa
2025-09-24T14:18:08.692459,193.37,kPa
2025-09-24T14:18:20.048492,220.91,kPa
2025-09-24T14:18:31.350968,240.35,kPa
2025-09-24T14:18:42.629920,249.89,kPa
2025-09-24T14:18:53.985420,243.66,kPa
2025-09-24T14:19:05.307082,221.96,kPa
2025-09-24T14:19:16.601569,195.44,kPa
2025-09-24T14:19:27.837492,168.76,kPa
2025-09-24T14:19:39.087146,154.1,kPa
2025-09-24T14:19:50.342406,149.17,kPa
2025-09-24T14:20:01.705521,166.36,kPa
2025-09-24T14:20:13.103313,190.65,kPa
2025-09-24T14:20:24.352049,215.67,kPa
2025-09-24T14:20:35.665846,238.0,kPa
2025-09-24T14:20:47.007337,248.85,kPa
2025-09-24T14:20:58.365803,245.23,kPa
2025-09-24T14:21:09.662809,224.12,kPa
2025-09-24T14:21:20.948697,200.11,kPa
2025-09-24T14:21:32.288392,173.64,kPa
2025-09-24T14:21:43.664008,154.43,kPa
2025-09-24T14:21:54.944996,151.7,kPa
2025-09-24T14:22:06.247978,162.92,kPa
2025-09-24T14:22:17.539111,185.93,kPa
2025-09-24T14:22:28.773061,213.43,kPa
2025-09-24T14:22:40.132623,237.34,kPa
2025-09-24T14:22:51.444569,247.85,kPa
2025-09-24T14:23:02.680208,247.01,kPa
2025-09-24T14:23:13.979497,227.95,kPa
2025-09-24T14:23:25.188518,201.74,kPa
2025-09-24T14:23:36.492965,173.19,kPa
2025-09-24T14:23:47.821962,156.27,kPa
2025-09-24T14:23:59.163648,149.21,kPa
2025-09-24T14:24:10.414858,162.11,kPa
2025-09-24T14:24:21.709973,183.26,kPa
2025-09-24T14:24:33.048779,209.66,kPa
2025-09-24T14:24:44.397503,236.16,kPa
2025-09-24T14:24:55.664819,250.45,kPa
2025-09-24T14:25:06.978333,247.49,kPa
2025-09-24T14:25:18.227529,231.69,kPa
2025-09-24T14:25:29.482371,205.81,kPa
2025-09-24T14:25:40.731110,178.94,kPa
2025-09-24T14:25:51.985275,159.28,kPa
2025-09-24T14:26:03.258808,150.92,kPa
2025-09-24T14:26:14.570037,158.78,kPa
2025-09-24T14:26:25.789386,180.96,kPa
2025-09-24T14:26:37.039249,205.72,kPa
2025-09-24T14:26:48.432188,230.93,kPa
2025-09-24T14:26:59.708427,248.7,kPa
2025-09-24T14:27:11.055852,248.28,kPa
2025-09-24T14:27:22.332112,232.53,kPa
2025-09-24T14:27:33.612446,207.32,kPa
2025-09-24T14:27:44.966020,179.45,kPa
2025-09-24T14:27:56.263792,158.78,kPa
2025-09-24T14:28:07.585094,150.59,kPa
2025-09-24T14:28:18.948150,157.3,kPa
2025-09-24T14:28:30.241748,175.93,kPa
2025-09-24T14:28:41.498867,202.09,kPa
2025-09-24T14:28:52.747412,231.16,kPa
2025-09-24T14:29:03.992450,246.45,kPa
2025-09-24T14:29:15.281806,251.09,kPa
2025-09-24T14:29:26.580976,235.59,kPa
2025-09-24T14:29:37.844963,212.52,kPa
2025-09-24T14:29:49.058476,186.65,kPa
2025-09-24T14:30:00.315535,163.67,kPa
2025-09-24T14:30:11.633379,151.53,kPa
2025-09-24T14:30:22.956016,155.84,kPa
2025-09-24T14:30:34.257508,171.42,kPa
2025-09-24T14:30:45.443961,197.81,kPa
2025-09-24T14:30:56.756998,227.73,kPa
2025-09-24T14:31:08.075366,243.62,kPa
2025-09-24T14:31:19.385067,250.23,kPa
2025-09-24T14:31:30.607152,238.57,kPa
2025-09-24T14:31:41.933035,215.41,kPa
2025-09-24T14:31:53.180836,188.15,kPa
2025-09-24T14:32:04.492147,162.82,kPa
2025-09-24T14:32:15.762736,152.37,kPa
2025-09-24T14:32:27.031125,155.02,kPa
2025-09-24T14:32:38.273646,167.51,kPa
2025-09-24T14:32:49.506652,195.62,kPa
2025-09-24T14:33:00.793640,224.14,kPa
2025-09-24T14:33:12.122557,241.22,kPa
